LONGITUDE,LAT,LABEL,NAME,Substation,PrimaryFee,PrimaySubs,County,InternalSb,CustomersS,PhysicalLo
36.34918472,0.8361975,17324 - Kptc Repeater,17324 - Kptc Repeater,17324,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607247,50,finlay
36.0586275,0.321848333,17330 - Sewage Quarters,17330 - Sewage Quarters,17330,GAME PARK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300610139,17742,NAKURU
36.30843583,0.668770056,17331 - P.  Rune & Others,17331 - P.  Rune & Others,17331,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608626,145,green park
36.29999056,0.671576944,17332 - PROF.AGGREY SINDABI.,17332 - PROF.AGGREY SINDABI.,17332,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300639853,30,green park
36.12069,0.28374225,17337 - Buds & Bloom_Free Area,17337 - Buds & Bloom_Free Area,17337,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300607345,1007,SPIN  KNIT NAKURU
36.30272142,0.663814167,17340 - Wobbe & Baronet,17340 - Wobbe & Baronet,17340,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608625,103,greenpark estate
36.40566167,0.801353611,17342 - Kijabe Ltd,17342 - Kijabe Ltd,17342,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607975,120,kijambe ltd
35.85019303,0.2252125,17344 - Silbet Farm,17344 - Silbet Farm,17344,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610957,132,st. maria gorretti
36.3135375,0.668628833,17345 - Air Strip,17345 - Air Strip,17345,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608388,101,great rift valley lodge
36.30684778,0.663003611,17346 - Camp Bell Clause,17346 - Camp Bell Clause,17346,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608624,55,great rift lodge
36.29811167,0.661214722,17347 - Green Park_Naivasha,17347 - Green Park_Naivasha,17347,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608633,111,greenpark mugis paradise
36.29451778,0.664646111,17348 - Clive Harres Ltd,17348 - Clive Harres Ltd,17348,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608632,14,green park estate
36.29101,0.666201667,17349 - Katch Bid,17349 - Katch Bid,17349,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608630,29,GREEN  PARK
36.28554389,0.663109444,17350 - Katch Bid,17350 - Katch Bid,17350,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300639797,0,GREEN  PARK
35.6843655,0.338424167,17351 - Chepkwony D.C,17351 - Chepkwony D.C,17351,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611045,43,chepkwony dc
35.71608444,0.2383,17352 - GATUYA S/MILL,17352 - GATUYA S/MILL,17352,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610862,299,GATUYA MAIZE MILL
36.16433472,0.28299,17356 - Nyonjoro Farm_Lanet,17356 - Nyonjoro Farm_Lanet,17356,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611576,786,LANET
35.68010222,0.542121944,17357 - Sinendetpr Sch & Oth,17357 - Sinendetpr Sch & Oth,17357,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611064,21,near ogiek sotiki mixed day s
35.69185861,0.547891944,17358 - OLENGURUONE,17358 - OLENGURUONE,17358,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300663571,31,OLENGURUONE
35.63986472,0.4055725,17359 - Benjamin Kipkulei,17359 - Benjamin Kipkulei,17359,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610986,3,in benjamin kipkuleis farm
36.28804667,0.716803,17360 - North Lake Nurseries,17360 - North Lake Nurseries,17360,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608634,65,Bilashaka flowers Firm
35.75479528,0.297719167,17361 - Turi / Ndenderu Farm,17361 - Turi / Ndenderu Farm,17361,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610803,315,Ndenderu farm
35.75228008,0.30349,17362 - Turi/Ndenderu Farm,17362 - Turi/Ndenderu Farm,17362,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610804,161,ndenderu A village
35.63526511,0.3611425,17364 - Hosea Kiplagat,17364 - Hosea Kiplagat,17364,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610989,9,no  name
35.62229389,0.375008611,17365 - Con Maiyo,17365 - Con Maiyo,17365,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610990,32,near cabare
36.14875556,0.191063889,17372 - St. John Pr.School_ K,17372 - St. John Pr.School_ K,17372,MAILI SABA TOWNFEEDER EXBAHATI,LANET SUBSTATION,Nakuru,300611971,268,wendo retreat
36.11066111,0.269133917,17374 - Rift Valley Bakery Ltd,17374 - Rift Valley Bakery Ltd,17374,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300612545,0,NAKURU
36.47749083,0.677378889,17377 - RUTH WANJIKU,17377 - RUTH WANJIKU,17377,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300609349,274,KARATI AREA
36.47831667,0.664449167,17381 - NEW KARATI BOREHOLE,17381 - NEW KARATI BOREHOLE,17381,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300609352,218,karati
36.34976306,0.842359444,17386 - Sulmac Co Ltd,17386 - Sulmac Co Ltd,17386,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607249,180,finlays
36.40895167,0.803976944,17387 - Kijabe Ltd,17387 - Kijabe Ltd,17387,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607974,3,kijabe ltd
35.69609611,0.332898889,17388 - Wilson Leitich_Mucholw,17388 - Wilson Leitich_Mucholw,17388,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611044,36,leitich farm
36.08355586,0.307168333,17394 - M.C.Ngame Park,17394 - M.C.Ngame Park,17394,GAME PARK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300610126,66,NAKURU
36.07416417,0.30102975,17396 - Kenya Shell Ltd,17396 - Kenya Shell Ltd,17396,RACE TRACK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300610072,784,NAKURU
35.85538056,0.1637775,17405 - Rotich AND Others,17405 - Rotich AND Others,17405,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300639980,207,rongai kimangu ya chini
35.85394972,0.18601575,17406 - Gogar Farm,17406 - Gogar Farm,17406,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300608663,27,gorgar farm rongai
36.12035722,0.530115,17409 - Kongoy Farm,17409 - Kongoy Farm,17409,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608160,73,kongoy  farm
36.36327139,0.593262778,17414 - Marula Water Pump,17414 - Marula Water Pump,17414,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300607782,62,marula water
36.25267136,0.824880278,17415 - Oserian Dev. Company,17415 - Oserian Dev. Company,17415,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607282,280,oserian
36.25798222,0.821638333,17416 - Oserian Dev Coy,17416 - Oserian Dev Coy,17416,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607281,3185,stockman
36.41562667,0.726509444,17418 - Home Grown Ltd,17418 - Home Grown Ltd,17418,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300608129,0,HOME GROWN WATER PUMP-NVS TOWN
36.3081675,0.895713333,17419 - Olkaria Pump House,17419 - Olkaria Pump House,17419,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300607205,221,olkaria1pump  house
36.24818639,0.822627222,17423 - Oserian Dev Coy,17423 - Oserian Dev Coy,17423,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607283,45,CHAVAUNI ESTATE
36.2906525,0.47484,17425 - Kekopy Trading Centr,17425 - Kekopy Trading Centr,17425,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300607775,542,Kikopey Trade centre
36.04896472,0.277187222,17427 - Savanna Saw Mill,17427 - Savanna Saw Mill,17427,MENENGAI 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300609992,169,Tai feeds
35.66268778,0.613293889,17428 - Franklin Bett,17428 - Franklin Bett,17428,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611083,50,near franklin bett farm
35.69319889,0.579738056,17429 - OLENGURUONE W. PUMP,17429 - OLENGURUONE W. PUMP,17429,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611075,594,Buteneei hotel
36.08663139,0.294416944,17431 - silom international,17431 - silom international,17431,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300648831,1883,emmanuel baptist church
36.09163944,0.272535833,17433 - Peter  Wajasma &Othe,17433 - Peter  Wajasma &Othe,17433,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300612296,62,MILIMANI-NAKURU
36.17914306,0.262615556,17434 - Tabuga Water Project,17434 - Tabuga Water Project,17434,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611673,688,TABUGA WATER PROJECT
36.38187889,0.826852222,17436 - NO NAME,17436 - NO NAME,17436,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607962,270,longonot horticulture
35.69895528,0.547776111,17437 - OLENGURUONE,17437 - OLENGURUONE,17437,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300666048,67,metkei
36.42562139,0.722381944,17441 - Mohamed Ali,17441 - Mohamed Ali,17441,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300608123,0,LAKE FLOWERS
35.93202333,0.131686389,17445 - Chesakau,17445 - Chesakau,17445,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300639998,47,kabaraka
36.27929389,0.850602583,17446 - Oserian Development,17446 - Oserian Development,17446,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300607208,200,parklands
36.42508194,0.768077806,17454 - TANINA LTD,17454 - TANINA LTD,17454,KIHOTO SOUTHLAKE 11KV,KIHOTO SUBSTATION,Nakuru,300607994,3,tanina  ltd
36.29887833,0.780567778,17455 - Dr. Silverstein & Br,17455 - Dr. Silverstein & Br,17455,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607297,19,dr slyvester
36.29305861,0.779214444,17456 - Dr. Silverstein  & B,17456 - Dr. Silverstein  & B,17456,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607296,50,Dr silverstein &b
36.10660361,0.118425222,17457 - ALBANITA WATER PUMP,17457 - ALBANITA WATER PUMP,17457,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611198,0,ALBANITA
35.79853611,0.306994444,17458 - Sokoro Pri. School,17458 - Sokoro Pri. School,17458,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610789,51,SOKORO  PRIMARY SCHOOL
36.05608194,0.297561944,17459 - NAKURU TANNERS,17459 - NAKURU TANNERS,17459,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300639987,0,along mariakani
36.30982583,0.818294861,17460 - Swargas Son,17460 - Swargas Son,17460,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300639881,11,maera
36.1274725,0.233910417,17461 - Engashura,17461 - Engashura,17461,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611114,1417,KIAMAINA
36.30453139,0.839616667,17462 - OSERIAN STAFF HOUSES,17462 - OSERIAN STAFF HOUSES,17462,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300607213,0,oserian
36.00502056,0.2717675,17467 - Taitta Towet,17467 - Taitta Towet,17467,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610950,393,NAKURU
36.27755778,0.75587,17472 - Brig Boineh,17472 - Brig Boineh,17472,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607301,50,ziwan
35.60428722,0.353494722,17473 - Justice Bosire & Oth,17473 - Justice Bosire & Oth,17473,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610992,6,justice bosire and others
35.87784972,0.127316389,17475 - Langat AND Chemgorem,17475 - Langat AND Chemgorem,17475,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300608975,33,ALONG LENGENET ROAD
36.25816389,0.783535528,17480 - Crater Lake Ltd,17480 - Crater Lake Ltd,17480,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607298,8,NDABIBI
35.90617444,0.140274444,17481 - Lenginet Hospital,17481 - Lenginet Hospital,17481,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300608968,491,LENGINET HOSPITAL
35.90099947,0.138466389,17482 - Bellingeri,17482 - Bellingeri,17482,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300608969,119,lenginet primary school
35.90857694,0.135042556,17483 - Kagiri Saw Mill,17483 - Kagiri Saw Mill,17483,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300608970,127,NEAR SEVENTHDAY ADVENTIST CHU
36.48476606,0.647696111,17485 - LIVE WIRE LTD,17485 - LIVE WIRE LTD,17485,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300609361,97,LIVE WIRE FLOWERS.
36.32141944,0.668008056,17488 - greenpark,17488 - greenpark,17488,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608619,196,near great view lodge
36.04913556,0.2967275,17493 - SOKO MJINGA MARKET- 3,17493 - SOKO MJINGA MARKET- 3,17493,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300639876,1483,OPPOSITE  BOMARIDA HOUSE
36.18724861,0.045166667,17496 - Kirengero,17496 - Kirengero,17496,KIRENGERO 11KV EX SUBUKIA,SUBUKIA,Nakuru,300610362,98,kirengero
36.33191139,0.509136111,17498 - G.T.I,17498 - G.T.I,17498,GILGIL TOWN 11KV EX GILGI,GILGIL,Nakuru,300607806,6,op g.t.i
36.14258722,0.321320556,17503 - K.P.C,17503 - K.P.C,17503,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300607761,1330,KPC GILGIL
36.12613028,0.058020833,17510 - HARAKA MARKET,17510 - HARAKA MARKET,17510,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611230,350,SOLAI
35.88045139,0.149070556,17517 - BRUKEI,17517 - BRUKEI,17517,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300612487,145,BURUGEI
35.87343278,0.146332778,17518 - BURUGEI W/PUMP,17518 - BURUGEI W/PUMP,17518,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300608676,153,BURUKEI SHOPPING CENTRE
35.84015972,0.144663056,17519 - KIMANGU,17519 - KIMANGU,17519,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300608698,144,KIMANGU
35.83617722,0.139850278,17520 - KIMANGU,17520 - KIMANGU,17520,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300608699,69,KIMANGU VILLAGE
35.83081389,0.139473333,17521 - KIMANGU,17521 - KIMANGU,17521,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300608711,48,kimangu
35.82928667,0.134844722,17522 - KWARE MARKET,17522 - KWARE MARKET,17522,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300608745,24,Near Waka trading center
35.82533389,0.1364275,17523 - KWARE MARKET RONGAI,17523 - KWARE MARKET RONGAI,17523,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300631177,240,Waka trading centre
35.79937694,0.298136111,17526 - ELBURGON WATER PROJECT,17526 - ELBURGON WATER PROJECT,17526,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610873,984,ELBURGON
36.14069194,0.28327,17538 - Lanet Post Office,17538 - Lanet Post Office,17538,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611104,635,kiamunyeki
36.13390822,0.272957778,17539 - KIAMUNYEKI GOSPEL CHUR,17539 - KIAMUNYEKI GOSPEL CHUR,17539,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300611107,349,KIAMUNYEKI GOSPEL CHURCH
35.69501972,0.368017,17540 - NYOTA FARM WATER PUMP,17540 - NYOTA FARM WATER PUMP,17540,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611047,0,MUCHORWE
35.61459056,0.572562222,17541 - KIPTAGICH T/CENTER,17541 - KIPTAGICH T/CENTER,17541,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611088,528,kiptagich town
36.40326056,0.800836167,17545 - KIJABE LTD,17545 - KIJABE LTD,17545,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607971,0,KIJABE
36.39954111,0.798070556,17546 - NO NAME,17546 - NO NAME,17546,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607972,20,no
35.65229114,0.410175833,17555 - TESOT  FARM,17555 - TESOT  FARM,17555,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610987,35,near tarakwa primary sch
36.51263222,0.621953889,17560 - CATHOLIC HOSP_KINANGOP,17560 - CATHOLIC HOSP_KINANGOP,17560,KINANGOP FEEDER 33KV,NAIVASHA SUBSTATION,Nakuru,300609383,83,biashara ward
36.07521806,0.286444167,17562. - NO NAME,17562. - NO NAME,17562,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300607429,851,NAKURU
35.67782694,0.598126389,17563 - OLENGURUONE,17563 - OLENGURUONE,17563,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611081,54,near olengurueni  secondary
35.82249944,0.144600833,17567 - SIGILAI CENTRE,17567 - SIGILAI CENTRE,17567,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300608748,88,Kware shopping center
35.81449556,0.144276667,17568 - Sigilai Centre,17568 - Sigilai Centre,17568,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300631212,48,Kware
35.89244583,0.161375556,17569 - BOITO  FARM,17569 - BOITO  FARM,17569,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300664036,211,BOITO  FARM RD
35.90103633,0.164567778,17570 - Boito Farm,17570 - Boito Farm,17570,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300631201,29,boita farm
35.91364028,0.16888925,17571 - Boito Farm,17571 - Boito Farm,17571,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300631202,21,Boito farm
35.85554694,0.159798889,17572 - ARASA CENTRE,17572 - ARASA CENTRE,17572,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300608689,207,arasa area
36.15361611,0.187306944,17582 - KARUNGA,17582 - KARUNGA,17582,MAILI SABA TOWNFEEDER EXBAHATI,LANET SUBSTATION,Nakuru,300611972,719,wheat  plantation
35.62897028,0.570354444,17583 - KAPKOROS TEA FACTORY,17583 - KAPKOROS TEA FACTORY,17583,LANET RONGAI ELBURGON 33K,LANET SUBSTATION,Nakuru,300611085,0,no name
36.37466611,0.827031944,17584 - SAFARI HOTICULTURE,17584 - SAFARI HOTICULTURE,17584,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607954,420,frlowernsis
36.36975083,0.821132778,17585 - SAFARI HORTICULTURE F,17585 - SAFARI HORTICULTURE F,17585,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607957,200,offlake view
36.31616,0.669300111,17586 - GREEN PARK EST.,17586 - GREEN PARK EST.,17586,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608620,248,great rift valley lodge naiva
36.31807481,0.661499722,17587 - MAIN STORE GREEN PARK,17587 - MAIN STORE GREEN PARK,17587,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608621,152,great rift valley lodge store
36.11097361,0.266988083,17588. - MOSES NYABUTO;MAWANGA,17588. - MOSES NYABUTO;MAWANGA,17588,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300612293,1668,mawanga
36.1445225,0.055933333,17589 - GITURA COFFE FACTORY,17589 - GITURA COFFE FACTORY,17589,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611237,42,gitura coffee factory
36.12392917,0.175726389,17590 - MAILI KUMI_BAHATI,17590 - MAILI KUMI_BAHATI,17590,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611122,585,maili kumi road
35.71555806,0.277047778,17614 - DR.F.P KARANJA & OTHE,17614 - DR.F.P KARANJA & OTHE,17614,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610978,63,kiambu farm
35.62904917,0.564583889,17615 - CHEMUSIAN TEA ESTATE,17615 - CHEMUSIAN TEA ESTATE,17615,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611086,45,chemusian tea estate
35.70431556,0.447125833,17617 - TULWET W. GROUP,17617 - TULWET W. GROUP,17617,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611059,48,AIC Tulwet
35.71945389,0.271435556,17618 - DR.F.P KARANJA,17618 - DR.F.P KARANJA,17618,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610977,61,w
36.23399119,0.255578056,17631 - DUNDORI CENTRE,17631 - DUNDORI CENTRE,17631,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611632,903,along ndondori road
35.64193917,0.363334167,17633 - GITHIRIGA MARKET,17633 - GITHIRIGA MARKET,17633,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610988,30,githi marker
36.05380611,0.279433611,17634 - KEN SOUTH PLASTICS,17634 - KEN SOUTH PLASTICS,17634,MENENGAI 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300609994,613,yanqwang
36.15684472,0.486951111,17639 - ELMENTAITA CENTER,17639 - ELMENTAITA CENTER,17639,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300607757,141,ELMENTAITA CENTRE
36.18482456,0.04793,17641 - KIRENGERO MUNANDA,17641 - KIRENGERO MUNANDA,17641,KIRENGERO 11KV EX SUBUKIA,SUBUKIA,Nakuru,300610363,255,kirengero center
36.13483417,0.200265972,17643 - KIBAKI BOREHOLE,17643 - KIBAKI BOREHOLE,17643,MAILI SABA TOWNFEEDER EXBAHATI,LANET SUBSTATION,Nakuru,300611973,101,kibaki borehole
36.13296306,0.189899722,17644 - BISHOP KIMANI & KIMANI,17644 - BISHOP KIMANI & KIMANI,17644,MAILI SABA TOWNFEEDER EXBAHATI,LANET SUBSTATION,Nakuru,300611974,211,Hon bishop joseph kimani aher
36.13108417,0.183288056,17645 - BISHOP KIMANI & OTHERS,17645 - BISHOP KIMANI & OTHERS,17645,MAILI SABA TOWNFEEDER EXBAHATI,LANET SUBSTATION,Nakuru,300611976,207,Hon bishop kimani
36.13912139,0.184982778,17646 - BISHOP KIMANI & OTHERS,17646 - BISHOP KIMANI & OTHERS,17646,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300611975,87,MAMA NJIRI SHAMBA
35.97257917,0.215707222,17647 - MANGU,17647 - MANGU,17647,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300610322,234,makiki water project
36.13169806,0.243725556,17648 - GICHUHI & OTHERS,17648 - GICHUHI & OTHERS,17648,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611112,231,kirathimo
36.12982472,0.239457778,17649 - DAVID KABATA & OTHERS,17649 - DAVID KABATA & OTHERS,17649,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611113,405,KIRATHIMO
35.87887417,0.180863333,17654 - MAMA NGINA SEC. SCH.,17654 - MAMA NGINA SEC. SCH.,17654,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300608665,13,mama ngina secondary rongai
35.743665,0.285154,17656 - MICHATHA WATER PROJECT,17656 - MICHATHA WATER PROJECT,17656,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610819,156,Next Michatha water pumping s
35.69246806,0.396901667,17658 - JOWAMA TIMBER SERVICES,17658 - JOWAMA TIMBER SERVICES,17658,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611052,0,KIMALANYI/MURIA
36.44570083,0.758942778,17660 - PETER G.NGANGA,17660 - PETER G.NGANGA,17660,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300609288,137,GREEN  VALLEY PETROL STN
36.40899417,0.799079722,17661 - KIJABE LTD,17661 - KIJABE LTD,17661,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607978,88,kijabe
35.91039194,0.150955972,17663 - Lengenet Farm,17663 - Lengenet Farm,17663,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300630296,16,LENGENET FARM
35.69388778,0.430274167,17666 - Keringet,17666 - Keringet,17666,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300611057,9264,keringet center
36.29109417,0.660696944,17669 - HENRI BARONET,17669 - HENRI BARONET,17669,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300608631,41,great rift valley lodge green
36.15847194,0.281875556,17670 - TUINUANE ESTATE,17670 - TUINUANE ESTATE,17670,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300611676,1218,LANET
36.11302194,0.290151389,17671 - FLAMINGO BOTTLERS,17671 - FLAMINGO BOTTLERS,17671,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300607394,534,NAKURU
36.35398417,0.839794167,17681 - NO NAME,17681 - NO NAME,17681,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607250,0,finlays
36.36868156,0.823930556,17682 - Gitaka Kio & Gitau W,17682 - Gitaka Kio & Gitau W,17682,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607956,284,offf lake
36.11298722,0.274988333,17686 - LEE NJIRU,17686 - LEE NJIRU,17686,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300612550,779,NEXT TO ST. FRANCIS ROAD & MU
36.13072722,0.250364778,17689 - SISTER OF MERCY,17689 - SISTER OF MERCY,17689,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611110,372,next to gituamba borehole
